question_id,subject,domain_group,redux_error_type,b_published,b_early_cohort,b_recent_cohort,b_random_cohort_a,b_random_cohort_b
mmlu_high_school_geography_row_114,high_school_geography,Non-STEM,ok,-1.3529361,-1.6243045,-1.3249553,-1.174487,-0.9352978
mmlu_high_school_geography_row_115,high_school_geography,Non-STEM,ok,-1.5807284,-1.2651267,-1.7324411,-1.8700153,-1.4947145
mmlu_high_school_geography_row_116,high_school_geography,Non-STEM,,-1.0551536,0.14859112,-1.2008924,-0.6284409,-0.3315969
mmlu_high_school_geography_row_117,high_school_geography,Non-STEM,,-0.20281065,-0.2386238,0.031841155,0.30991024,0.36557037
mmlu_high_school_geography_row_118,high_school_geography,Non-STEM,ok,-1.2574413,-0.9929798,-1.2589496,-1.2098395,-0.7286814
mmlu_high_school_geography_row_119,high_school_geography,Non-STEM,,-1.0910299,-1.0668759,-1.0085577,-0.6244892,-0.9622968
mmlu_high_school_geography_row_120,high_school_geography,Non-STEM,ok,-1.0703756,-0.31681687,-1.1238425,-0.8599534,-0.6847954
mmlu_high_school_geography_row_121,high_school_geography,Non-STEM,,-1.4543005,-1.1868119,-1.4806919,-1.3437316,-1.3579372
mmlu_high_school_geography_row_122,high_school_geography,Non-STEM,,-1.6325437,-1.7685302,-1.450272,-1.5773393,-1.6714396
mmlu_high_school_geography_row_123,high_school_geography,Non-STEM,ok,-0.5416315,-0.65964097,-0.2672655,-0.121051155,-0.22189553
mmlu_high_school_geography_row_124,high_school_geography,Non-STEM,,-1.6614336,-1.49354,-1.77203,-1.7228727,-1.5551263
mmlu_high_school_geography_row_125,high_school_geography,Non-STEM,,-1.547685,-0.79558617,-1.9113649,-0.9509436,-1.0422277
mmlu_high_school_geography_row_126,high_school_geography,Non-STEM,,-1.5832055,-1.189595,-1.7284207,-1.5996114,-1.2945734
mmlu_high_school_geography_row_127,high_school_geography,Non-STEM,ok,-1.4813558,-1.2851903,-1.5597377,-1.6882435,-1.492764
mmlu_high_school_geography_row_128,high_school_geography,Non-STEM,ok,2.499918,1.5738533,1.0372528,0.31767842,0.18524705
mmlu_high_school_geography_row_129,high_school_geography,Non-STEM,,-1.5662572,-1.206049,-1.743118,-1.4302653,-1.4242532
mmlu_high_school_geography_row_130,high_school_geography,Non-STEM,ok,-1.4235462,-1.4685444,-1.4003459,-1.1263255,-1.5373818
mmlu_high_school_geography_row_131,high_school_geography,Non-STEM,ok,-1.6103767,-1.4178051,-1.7884287,-2.021525,-1.4778368
mmlu_high_school_geography_row_132,high_school_geography,Non-STEM,ok,-1.3436838,-1.193023,-1.4294735,-1.3385133,-1.1442432
mmlu_high_school_geography_row_133,high_school_geography,Non-STEM,ok,-0.69378495,-0.44091383,-0.57882196,-0.47038186,-0.0027149483
mmlu_high_school_geography_row_134,high_school_geography,Non-STEM,ok,-1.7015619,-1.6704516,-1.8544757,-1.8387688,-1.604953
mmlu_high_school_geography_row_135,high_school_geography,Non-STEM,ok,2.8269324,1.7785883,2.0668192,1.9989835,1.9605799
mmlu_high_school_geography_row_136,high_school_geography,Non-STEM,,-1.6836846,-0.05447559,-1.7169861,-1.4815578,-1.3217206
mmlu_high_school_geography_row_137,high_school_geography,Non-STEM,ok,-0.99828684,-0.86915916,-1.0005116,-0.9075015,-0.81805515
mmlu_high_school_geography_row_138,high_school_geography,Non-STEM,,-1.4369725,-1.248663,-1.5242897,-1.2553396,-1.1825314
mmlu_high_school_geography_row_139,high_school_geography,Non-STEM,,-1.9739616,0.24181336,-1.5558007,-0.8528511,-1.2431661
mmlu_high_school_geography_row_140,high_school_geography,Non-STEM,,-1.5081275,-1.0428619,-1.7549475,-1.4987043,-1.2697452
mmlu_high_school_geography_row_141,high_school_geography,Non-STEM,,-0.90102696,-0.76012087,-0.77863026,-0.7850888,-0.49587145
mmlu_high_school_geography_row_142,high_school_geography,Non-STEM,ok,-1.1126884,1.5015339,-1.0860938,-0.7309411,-0.5021419
mmlu_high_school_geography_row_143,high_school_geography,Non-STEM,ok,5.8341355,3.3802764,4.7557387,3.6319108,3.4905858
mmlu_high_school_geography_row_144,high_school_geography,Non-STEM,,-1.6795577,-1.5576402,-1.848881,-1.5884186,-1.4269964
mmlu_high_school_geography_row_145,high_school_geography,Non-STEM,ok,1.7384475,1.995726,1.6573724,2.014926,1.784876
mmlu_high_school_geography_row_146,high_school_geography,Non-STEM,,-1.5451239,-1.1931942,-1.6767824,-1.3386484,-1.4448794
mmlu_high_school_geography_row_147,high_school_geography,Non-STEM,ok,-1.0936007,-0.3230001,-1.2988151,-0.8325996,-0.5971538
mmlu_high_school_geography_row_148,high_school_geography,Non-STEM,,0.46471012,-0.11931121,1.7389966,0.8565293,1.166669
mmlu_high_school_geography_row_149,high_school_geography,Non-STEM,,-1.8725852,-1.8804036,-1.7934667,-1.3902178,-2.3982708
mmlu_high_school_geography_row_150,high_school_geography,Non-STEM,ok,0.23837812,0.22635247,1.126714,0.43889886,0.7477831
mmlu_high_school_geography_row_151,high_school_geography,Non-STEM,,-1.4746025,-1.2419481,-1.5584776,-1.2985216,-1.1653174
mmlu_high_school_geography_row_152,high_school_geography,Non-STEM,ok,-0.33920732,1.1690865,-0.61917186,0.50875163,0.08087227
mmlu_high_school_geography_row_153,high_school_geography,Non-STEM,ok,-1.7012275,-1.8939797,-1.5132426,-1.61222,-1.5037433
mmlu_high_school_geography_row_154,high_school_geography,Non-STEM,ok,-1.6300259,-1.5335143,-1.8009628,-1.8608961,-1.4696487
mmlu_high_school_geography_row_155,high_school_geography,Non-STEM,ok,-0.76688635,0.15220514,-0.71078604,-0.56141096,-0.11868711
mmlu_high_school_geography_row_156,high_school_geography,Non-STEM,ok,-1.6073792,-1.3656627,-1.8699187,-1.8829846,-1.4409347
mmlu_high_school_geography_row_157,high_school_geography,Non-STEM,ok,-1.5328318,-0.93711525,-1.7778537,-1.6099023,-1.2689214
mmlu_high_school_geography_row_158,high_school_geography,Non-STEM,ok,-1.1613339,-1.7413982,-0.77805525,-0.29640535,-1.3712126
mmlu_high_school_geography_row_159,high_school_geography,Non-STEM,ok,-1.3417829,-0.6387895,-1.4525743,-1.3082554,-1.0893313
mmlu_high_school_geography_row_160,high_school_geography,Non-STEM,ok,-1.5606242,-1.081223,-1.7239877,-1.326444,-1.3041085
mmlu_high_school_geography_row_161,high_school_geography,Non-STEM,ok,-1.5399306,-1.5873314,-1.5344396,-1.4920343,-1.6647407
mmlu_high_school_geography_row_162,high_school_geography,Non-STEM,,-1.5295357,-1.6697533,-1.3435742,-1.0808102,-1.289764
mmlu_high_school_geography_row_163,high_school_geography,Non-STEM,,-1.2019955,-1.1077747,-1.1194878,-0.9322194,-1.0854717
mmlu_high_school_geography_row_164,high_school_geography,Non-STEM,,-1.7137679,-1.4296286,-1.6909343,-1.4614744,-1.5127491
mmlu_high_school_geography_row_165,high_school_geography,Non-STEM,ok,-0.955407,-0.7893335,-0.9234226,-0.5170019,-0.8006355
mmlu_high_school_geography_row_166,high_school_geography,Non-STEM,ok,1.3962642,2.55123,1.0486499,0.6178984,0.8944628
mmlu_high_school_geography_row_167,high_school_geography,Non-STEM,ok,0.5763747,0.9696968,1.2861246,1.1547843,1.1198888
mmlu_high_school_geography_row_168,high_school_geography,Non-STEM,,-1.667253,-1.2075315,-1.8366815,-1.8691306,-1.5643173
mmlu_high_school_geography_row_169,high_school_geography,Non-STEM,,-1.5269963,-1.5554322,-1.6203305,-1.4056044,-1.5152538
mmlu_high_school_geography_row_170,high_school_geography,Non-STEM,,-1.5800717,-1.0626068,-1.7459049,-1.7390034,-1.3695337
mmlu_high_school_geography_row_171,high_school_geography,Non-STEM,,-0.424333,0.58212125,-0.4910999,0.05109444,0.16754341
mmlu_high_school_geography_row_172,high_school_geography,Non-STEM,,-1.3133543,-1.1902175,-1.1289561,-0.57702655,-1.370983
mmlu_high_school_geography_row_173,high_school_geography,Non-STEM,,0.0033103186,-0.2538854,1.6175356,0.49046037,0.2892633
mmlu_high_school_geography_row_174,high_school_geography,Non-STEM,ok,-1.2307177,-0.9034208,-1.1555121,-0.8565949,-0.98611057
mmlu_high_school_geography_row_175,high_school_geography,Non-STEM,,-1.5553982,-1.0020818,-1.6565192,-1.4087492,-1.4763174
mmlu_high_school_geography_row_176,high_school_geography,Non-STEM,,-1.2093127,-1.01994,-1.2417922,-0.8594333,-0.97203434
mmlu_high_school_geography_row_177,high_school_geography,Non-STEM,ok,-0.6801528,-1.5576533,-0.036972165,-0.060999896,-0.2652783
mmlu_high_school_geography_row_178,high_school_geography,Non-STEM,,2.5577023,0.51862544,4.176529,1.9401295,2.2069206
mmlu_high_school_geography_row_179,high_school_geography,Non-STEM,ok,-1.5537827,-1.5602864,-1.6762387,-1.2645013,-1.7342168
mmlu_high_school_geography_row_180,high_school_geography,Non-STEM,,0.8987185,0.071581975,1.916958,0.9231849,1.2343231
mmlu_high_school_geography_row_181,high_school_geography,Non-STEM,ok,-0.6763461,-0.5162992,-0.43935186,-0.16172346,-0.17991772
mmlu_high_school_geography_row_182,high_school_geography,Non-STEM,,-1.6299407,-1.4402249,-1.7948467,-1.7333695,-1.5120898
mmlu_high_school_geography_row_183,high_school_geography,Non-STEM,,-1.3226831,-1.1911163,-1.2970521,-1.1762139,-0.93226427
mmlu_high_school_geography_row_184,high_school_geography,Non-STEM,,-1.7677207,-1.4510697,-1.8859495,-1.645285,-1.7648082
mmlu_high_school_geography_row_185,high_school_geography,Non-STEM,ok,-1.6422006,-1.1875117,-1.7976804,-1.6772394,-1.3552576
mmlu_high_school_geography_row_186,high_school_geography,Non-STEM,,-1.549831,-1.0792643,-1.6488693,-1.3500496,-1.4115702
mmlu_high_school_geography_row_187,high_school_geography,Non-STEM,ok,-1.5689253,-1.4565489,-1.5096047,-1.2671156,-1.4057748
mmlu_high_school_geography_row_188,high_school_geography,Non-STEM,,-0.9707536,-0.80076766,-0.68823546,-0.59118366,-0.17802757
mmlu_high_school_geography_row_189,high_school_geography,Non-STEM,,-1.717142,-1.8712806,-1.604178,-1.3381344,-1.6309385
mmlu_high_school_geography_row_190,high_school_geography,Non-STEM,,-1.5161743,-1.2281921,-1.6046894,-1.2988144,-1.3937343
mmlu_high_school_geography_row_191,high_school_geography,Non-STEM,,-1.6472489,-1.4038181,-1.8343587,-1.7431761,-1.3651797
mmlu_high_school_geography_row_192,high_school_geography,Non-STEM,,-1.541564,-1.1266083,-1.8174299,-1.2233576,-1.364973
mmlu_high_school_geography_row_193,high_school_geography,Non-STEM,,-1.4205973,-1.5112363,-1.259795,-1.2140621,-1.1532817
mmlu_high_school_geography_row_194,high_school_geography,Non-STEM,ok,-1.1286741,-0.7970649,-1.2801224,-1.0595559,-0.8882589
mmlu_high_school_geography_row_195,high_school_geography,Non-STEM,ok,-1.191935,-0.6523064,-1.17377,-1.0724313,-0.8018603
mmlu_high_school_geography_row_196,high_school_geography,Non-STEM,ok,-1.7957255,-1.9869585,-1.7783085,-1.6563725,-1.6706003
mmlu_high_school_geography_row_197,high_school_geography,Non-STEM,ok,-1.6776601,-1.690014,-1.7334484,-1.6592833,-1.5528644
mmlu_high_school_government_and_politics_row_0,high_school_government_and_politics,Non-STEM,,-1.2602826,-0.9599753,-1.2322026,-0.82433057,-1.0960294
mmlu_high_school_government_and_politics_row_1,high_school_government_and_politics,Non-STEM,ok,-1.1959336,-1.1399579,-1.1100103,-1.2495663,-0.77462345
mmlu_high_school_government_and_politics_row_2,high_school_government_and_politics,Non-STEM,,-1.434528,-1.4888612,-1.3964564,-1.066495,-1.1475276
mmlu_high_school_government_and_politics_row_3,high_school_government_and_politics,Non-STEM,,-0.3020544,-0.62891746,1.1558061,0.44614705,-0.019769222
mmlu_high_school_government_and_politics_row_4,high_school_government_and_politics,Non-STEM,ok,-1.7974571,-1.8114494,-1.747464,-1.4049453,-1.9254224
mmlu_high_school_government_and_politics_row_5,high_school_government_and_politics,Non-STEM,,-1.8669046,-1.3824248,-1.9252818,-1.6702323,-1.7593709
mmlu_high_school_government_and_politics_row_6,high_school_government_and_politics,Non-STEM,ok,-1.5467523,-1.5198938,-1.560123,-1.6655011,-1.4939766
mmlu_high_school_government_and_politics_row_7,high_school_government_and_politics,Non-STEM,ok,-0.72172886,0.36098024,-0.8753172,-0.32747763,-0.27729908
mmlu_high_school_government_and_politics_row_8,high_school_government_and_politics,Non-STEM,,-0.91430765,-1.4381858,-0.7062541,-0.63326514,-0.6290973
mmlu_high_school_government_and_politics_row_9,high_school_government_and_politics,Non-STEM,,-1.6411731,-1.6288551,-1.7179682,-1.5282817,-1.7543012
mmlu_high_school_government_and_politics_row_10,high_school_government_and_politics,Non-STEM,ok,-1.3569667,-0.92676866,-1.3314078,-1.0522511,-0.86690885
mmlu_high_school_government_and_politics_row_11,high_school_government_and_politics,Non-STEM,ok,-1.0432737,-0.9380745,-0.79924744,-0.45363998,-0.6774248
mmlu_high_school_government_and_politics_row_12,high_school_government_and_politics,Non-STEM,,-1.5554194,-1.7206393,-1.549045,-1.5445528,-1.2665187
mmlu_high_school_government_and_politics_row_13,high_school_government_and_politics,Non-STEM,ok,-1.5473671,-1.5022677,-1.5853516,-1.320281,-1.5365083
mmlu_high_school_government_and_politics_row_14,high_school_government_and_politics,Non-STEM,,-1.58485,-1.3219619,-1.7115853,-1.4948826,-1.4009627
mmlu_high_school_government_and_politics_row_15,high_school_government_and_politics,Non-STEM,ok,-1.1319442,-0.9382373,-1.3840208,-0.8929212,-0.76702714
mmlu_high_school_government_and_politics_row_16,high_school_government_and_politics,Non-STEM,,-1.3626921,-1.545321,-1.3407459,-1.4997649,-1.0518388
mmlu_high_school_government_and_politics_row_17,high_school_government_and_politics,Non-STEM,ok,-1.3729137,-0.78432065,-1.4871814,-0.95908624,-1.087251
mmlu_high_school_government_and_politics_row_18,high_school_government_and_politics,Non-STEM,ok,-1.6333385,-1.6486617,-1.7527115,-1.4230106,-1.5791647
mmlu_high_school_government_and_politics_row_19,high_school_government_and_politics,Non-STEM,ok,-1.1444424,-0.8476972,-0.96905875,-0.7068985,-1.0975733
mmlu_high_school_government_and_politics_row_20,high_school_government_and_politics,Non-STEM,ok,-0.13619637,0.78042793,0.07594763,0.37739983,0.5210906
mmlu_high_school_government_and_politics_row_21,high_school_government_and_politics,Non-STEM,,-1.4369997,-1.0854121,-1.447723,-1.2198431,-1.1794245
mmlu_high_school_government_and_politics_row_22,high_school_government_and_politics,Non-STEM,,-1.5734725,-1.3421273,-1.6417356,-1.5704281,-1.4572278
mmlu_high_school_government_and_politics_row_23,high_school_government_and_politics,Non-STEM,,-1.3184538,-0.96566945,-1.2493271,-0.81858206,-1.0575094
mmlu_high_school_government_and_politics_row_24,high_school_government_and_politics,Non-STEM,,-0.815228,-0.181747,-0.7323362,-0.43024606,-0.43651798
mmlu_high_school_government_and_politics_row_25,high_school_government_and_politics,Non-STEM,,-1.3301018,-1.3101898,-1.2907016,-1.2475178,-0.99980277
mmlu_high_school_government_and_politics_row_26,high_school_government_and_politics,Non-STEM,,-1.3726118,-1.174741,-1.3461604,-1.1032728,-1.2192819
mmlu_high_school_government_and_politics_row_27,high_school_government_and_politics,Non-STEM,ok,-1.3547732,-0.95381546,-1.3919092,-1.06043,-1.17519
mmlu_high_school_government_and_politics_row_28,high_school_government_and_politics,Non-STEM,,-1.3833835,-0.9630352,-1.5150377,-0.9610356,-1.0417107
mmlu_high_school_government_and_politics_row_29,high_school_government_and_politics,Non-STEM,ok,-0.8758699,-0.38142958,-0.63462,-0.39788723,-0.3754278
mmlu_high_school_government_and_politics_row_30,high_school_government_and_politics,Non-STEM,,-1.7472243,-1.42477,-2.306166,-1.6118695,-1.3094707
mmlu_high_school_government_and_politics_row_31,high_school_government_and_politics,Non-STEM,,-1.346725,-1.469927,-1.3361622,-1.3381338,-1.0918531
mmlu_high_school_government_and_politics_row_32,high_school_government_and_politics,Non-STEM,ok,-1.1659036,-0.79429877,-1.2546419,-0.590704,-0.89704585
mmlu_high_school_government_and_politics_row_33,high_school_government_and_politics,Non-STEM,ok,-1.8145165,-1.7524836,-1.7845167,-1.6461052,-1.9216914
mmlu_high_school_government_and_politics_row_34,high_school_government_and_politics,Non-STEM,ok,-1.6622124,-1.6010461,-1.7719693,-1.750099,-1.7991858
mmlu_high_school_government_and_politics_row_35,high_school_government_and_politics,Non-STEM,ok,-1.3349451,-0.9842731,-1.3315899,-0.97977173,-1.0027068
mmlu_high_school_government_and_politics_row_36,high_school_government_and_politics,Non-STEM,ok,-1.4022017,-1.3511648,-1.3637246,-1.0445487,-1.2677469
mmlu_high_school_government_and_politics_row_37,high_school_government_and_politics,Non-STEM,ok,-1.2447042,-1.2920089,-1.1430076,-0.70187926,-0.92111546
mmlu_high_school_government_and_politics_row_38,high_school_government_and_politics,Non-STEM,,-1.6277775,-1.1975598,-2.0831358,-1.3887578,-1.3568707
mmlu_high_school_government_and_politics_row_39,high_school_government_and_politics,Non-STEM,,-1.3764471,-1.2505121,-1.3727566,-0.9469314,-1.262839
mmlu_high_school_government_and_politics_row_40,high_school_government_and_politics,Non-STEM,ok,-1.4181653,-1.179411,-1.185601,-1.0033246,-0.92649454
mmlu_high_school_government_and_politics_row_41,high_school_government_and_politics,Non-STEM,ok,-1.6190436,-1.7917488,-1.6912653,-1.7141856,-1.4871109
mmlu_high_school_government_and_politics_row_42,high_school_government_and_politics,Non-STEM,ok,-1.579237,-1.2904853,-1.6793277,-1.7866509,-1.6763108
mmlu_high_school_government_and_politics_row_43,high_school_government_and_politics,Non-STEM,,-1.5035657,-1.4048305,-1.3859817,-0.9730737,-1.4408944
mmlu_high_school_government_and_politics_row_44,high_school_government_and_politics,Non-STEM,ok,-0.882732,-0.47572494,-0.8839282,-0.81545854,-0.2767961
mmlu_high_school_government_and_politics_row_45,high_school_government_and_politics,Non-STEM,,-1.5330349,-1.3225203,-1.7731956,-1.1760157,-1.6245722
mmlu_high_school_government_and_politics_row_46,high_school_government_and_politics,Non-STEM,ok,-2.8867981,1.2494276,-2.6071026,-0.71690655,-0.9334955
mmlu_high_school_government_and_politics_row_47,high_school_government_and_politics,Non-STEM,ok,-1.1403873,-1.3708503,-1.0607092,-0.6178367,-1.065881
mmlu_high_school_government_and_politics_row_48,high_school_government_and_politics,Non-STEM,,-1.5741549,-1.5601764,-1.740416,-1.6756089,-1.4831161
mmlu_high_school_government_and_politics_row_49,high_school_government_and_politics,Non-STEM,,-1.3911316,-1.5563349,-1.335039,-0.7966083,-1.2864738
mmlu_high_school_government_and_politics_row_50,high_school_government_and_politics,Non-STEM,ok,-1.3318281,-0.8556294,-1.3875484,-1.1504475,-1.0631554
mmlu_high_school_government_and_politics_row_51,high_school_government_and_politics,Non-STEM,,-1.5513492,-1.2710445,-1.5803249,-1.5428404,-1.4592046
mmlu_high_school_government_and_politics_row_52,high_school_government_and_politics,Non-STEM,ok,-1.0773618,-0.66549885,-1.1150585,-0.7020436,-1.2403268
mmlu_high_school_government_and_politics_row_53,high_school_government_and_politics,Non-STEM,,-1.4616581,-1.2252862,-1.4790589,-1.1661855,-1.1530099
